YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1993-01-01,11:00,66.6,154.1,562,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,238,10,221,16,151,10,368,10,753,16,69,10,-9900,99,-9900,99,-9900,99,1.9,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,12:00,62.9,168.7,645,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,311,10,319,16,165,10,440,10,797,16,77,10,-9900,99,-9900,99,-9900,99,1.8,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,13:00,62.2,184.3,661,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,320,10,188,16,233,10,454,10,805,16,78,10,-9900,99,-9900,99,-9900,99,1.7,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,14:00,64.5,199.4,608,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,394,10,455,16,198,10,409,10,781,16,73,10,-9900,99,-9900,99,-9900,99,1.7,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,15:00,69.7,213.3,490,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,214,10,201,16,144,10,310,10,713,16,63,10,-9900,99,-9900,99,-9900,99,1.6,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,16:00,77.1,225.5,316,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,124,10,61,16,110,10,173,10,562,16,47,10,-9900,99,-9900,99,-9900,99,1.6,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,17:00,85.6,235.8,101,1332,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,21,10,14,16,20,10,38,10,214,16,21,10,-9900,99,-9900,99,-9900,99,1.5,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.114,3,0.084,3,0.268,1,0.17,0
1993-01-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.115,3,0.084,3,0.288,1,0.17,0
1993-01-02,8:00,87.8,121.8,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,10,34,16,6,10,9,10,101,16,5,10,-9900,99,-9900,99,-9900,99,0.7,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,9:00,81.0,129.4,221,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,96,10,228,16,60,10,115,10,531,16,32,10,-9900,99,-9900,99,-9900,99,0.7,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,10:00,72.8,140.8,418,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,198,10,189,16,142,10,266,10,743,16,46,10,-9900,99,-9900,99,-9900,99,0.7,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,11:00,66.5,153.9,563,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,362,10,675,16,93,10,389,10,833,16,57,10,-9900,99,-9900,99,-9900,99,0.8,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,12:00,62.8,168.6,647,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,389,10,583,16,123,10,462,10,872,16,63,10,-9900,99,-9900,99,-9900,99,0.8,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,13:00,62.1,184.1,663,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,476,10,878,16,64,10,476,10,878,16,64,10,-9900,99,-9900,99,-9900,99,0.8,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,14:00,64.4,199.4,611,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,381,10,720,16,70,10,429,10,854,16,61,10,-9900,99,-9900,99,-9900,99,0.8,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,15:00,69.6,213.3,493,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,328,10,791,16,52,10,328,10,791,16,52,10,-9900,99,-9900,99,-9900,99,0.9,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,16:00,76.9,225.5,320,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,186,10,650,16,39,10,186,10,650,16,39,10,-9900,99,-9900,99,-9900,99,0.9,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,17:00,85.6,235.8,104,1356,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,43,10,305,16,19,10,43,10,305,16,19,10,-9900,99,-9900,99,-9900,99,0.9,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.115,3,0.057,3,0.288,1,0.17,0
1993-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,1,0.116,3,0.057,3,0.270,1,0.17,0
1993-01-03,8:00,87.8,121.7,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,10,0,16,4,10,6,10,13,16,5,10,-9900,99,-9900,99,-9900,99,1.3,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,9:00,81.0,129.3,221,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,38,10,0,16,38,10,93,10,268,16,51,10,-9900,99,-9900,99,-9900,99,1.4,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,10:00,72.8,140.7,418,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,66,10,0,16,66,10,230,10,507,16,80,10,-9900,99,-9900,99,-9900,99,1.4,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,11:00,66.5,153.8,564,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,10,0,16,99,10,349,10,624,16,101,10,-9900,99,-9900,99,-9900,99,1.5,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,12:00,62.7,168.5,648,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,120,10,0,16,120,10,422,10,676,16,112,10,-9900,99,-9900,99,-9900,99,1.5,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,13:00,62.0,184.0,665,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,125,10,0,16,125,10,436,10,684,16,115,10,-9900,99,-9900,99,-9900,99,1.6,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,14:00,64.3,199.3,613,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,219,10,153,16,152,10,391,10,653,16,108,10,-9900,99,-9900,99,-9900,99,1.6,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,15:00,69.4,213.2,497,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,241,10,116,16,201,10,292,10,571,16,91,10,-9900,99,-9900,99,-9900,99,1.7,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,16:00,76.8,225.4,323,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,49,10,0,16,49,10,158,10,402,16,66,10,-9900,99,-9900,99,-9900,99,1.7,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,17:00,85.5,235.9,107,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,20,10,0,16,20,10,33,10,91,16,26,10,-9900,99,-9900,99,-9900,99,1.8,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,1,0.116,3,0.165,3,0.270,1,0.17,0
1993-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.165,3,0.239,1,0.17,0
1993-01-04,8:00,87.8,121.5,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,10,9,16,7,10,7,10,45,16,5,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,9:00,81.0,129.1,222,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,63,10,131,16,42,10,103,10,392,16,42,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,10:00,72.8,140.5,419,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,217,10,381,16,105,10,245,10,619,16,62,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,11:00,66.4,153.6,565,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,265,10,392,16,108,10,364,10,721,16,76,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,12:00,62.6,168.3,650,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,393,10,473,16,175,10,437,10,766,16,84,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,13:00,61.8,183.9,668,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,444,10,609,16,157,10,452,10,775,16,86,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,14:00,64.2,199.2,616,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,373,10,482,16,163,10,408,10,749,16,81,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,15:00,69.3,213.2,500,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,149,10,89,16,118,10,310,10,680,16,70,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,16:00,76.6,225.4,326,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,61,10,38,16,52,10,175,10,529,16,52,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,17:00,85.5,236.0,111,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,35,10,77,16,29,10,40,10,195,16,25,10,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.239,1,0.17,0
1993-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.256,1,0.17,0
1993-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.256,1,0.17,0
1993-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.256,1,0.17,0
1993-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.256,1,0.17,0
1993-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.256,1,0.17,0
1993-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,1,0.116,3,0.099,3,0.256,1,0.17,0
