YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1998-01-01,17:00,85.7,235.8,100,1332,47,0,9,381,0,21,17,0,9,43,10,351,16,16,10,43,10,351,16,16,10,35,1,262,1,15,6,0.6,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,1,0.056,3,0.043,3,0.360,1,0.17,0
1998-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,1,0.057,3,0.043,3,0.292,1,0.17,0
1998-01-02,8:00,87.8,121.9,27,696,4,1,9,18,1,21,3,1,9,5,10,19,16,4,10,9,10,116,16,5,10,6,1,8,1,0,1,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,9:00,81.0,129.4,221,1415,70,0,9,76,0,21,58,0,9,120,10,112,16,102,10,116,10,550,16,30,10,60,1,1,1,60,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,10:00,72.8,140.8,418,1415,290,0,9,578,0,21,119,0,9,248,10,541,16,88,10,266,10,754,16,43,10,238,2,385,2,124,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,11:00,66.6,154.0,563,1415,411,0,9,871,0,21,64,0,9,361,10,683,16,90,10,388,10,842,16,54,10,390,2,782,2,79,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,12:00,62.8,168.6,646,1415,482,0,9,905,0,21,68,0,9,431,10,816,16,59,10,461,10,880,16,59,10,460,2,873,2,61,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,13:00,62.1,184.2,662,1415,495,0,9,912,0,21,68,0,9,475,10,886,16,60,10,475,10,886,16,60,10,473,2,900,2,51,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,14:00,64.5,199.4,610,1415,450,0,9,891,0,21,65,0,9,424,10,851,16,57,10,429,10,864,16,57,10,421,2,881,2,41,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,15:00,69.6,213.3,493,1415,351,0,9,837,0,21,59,0,9,328,10,803,16,49,10,328,10,803,16,49,10,318,2,830,2,29,6,0.9,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,16:00,77.0,225.5,319,1415,210,0,9,713,0,21,49,0,9,187,10,668,16,37,10,187,10,668,16,37,10,178,2,710,2,17,6,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,17:00,85.6,235.8,103,1356,49,0,9,387,0,21,19,0,9,43,10,331,16,18,10,43,10,331,16,18,10,39,1,361,1,11,6,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.057,3,0.049,3,0.292,1,0.17,0
1998-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,1,0.058,3,0.049,3,0.273,1,0.17,0
1998-01-03,8:00,87.8,121.7,27,696,8,1,9,135,1,21,3,1,9,7,10,76,16,4,10,10,10,149,16,4,10,19,1,117,1,0,1,1.1,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,9:00,81.0,129.3,222,1415,132,0,9,568,0,21,43,0,9,61,10,38,16,55,10,120,10,595,16,26,10,96,1,273,1,53,6,1.1,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,10:00,72.8,140.7,418,1415,290,0,9,792,0,21,55,0,9,205,10,189,16,149,10,270,10,786,16,38,10,195,2,56,2,178,6,1.1,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,11:00,66.5,153.8,564,1415,412,0,9,872,0,21,64,0,9,144,10,61,16,119,10,392,10,867,16,47,10,325,2,200,2,245,6,1.1,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,12:00,62.7,168.5,648,1415,483,0,9,907,0,21,67,0,9,278,10,189,16,192,10,465,10,901,16,52,10,304,2,26,2,292,6,1.1,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,13:00,62.0,184.0,665,1415,497,0,9,912,0,21,68,0,9,256,11,126,16,197,11,479,10,907,16,53,10,266,2,8,2,263,6,1.2,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,14:00,64.3,199.3,613,1415,452,0,9,892,0,21,65,0,9,258,10,216,16,164,10,434,10,886,16,50,10,228,2,86,2,191,6,1.2,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,15:00,69.5,213.2,496,1415,354,0,9,838,0,21,60,0,9,354,10,755,16,89,10,334,10,830,16,43,10,246,2,550,2,52,6,1.2,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,16:00,76.8,225.4,322,1415,212,0,9,716,0,21,49,0,9,190,10,605,16,52,10,193,10,706,16,32,10,156,16,600,17,20,6,1.2,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,17:00,85.6,235.9,107,1380,52,0,9,394,0,21,20,0,9,47,10,249,16,27,10,47,10,393,16,17,10,25,1,157,1,13,6,1.3,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.058,3,0.036,3,0.273,1,0.17,0
1998-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.036,3,0.272,1,0.17,0
1998-01-04,8:00,87.8,121.6,27,696,8,1,9,135,1,21,3,1,9,9,10,28,16,8,10,9,10,112,16,5,10,10,1,47,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,9:00,81.0,129.1,222,1415,132,0,9,569,0,21,42,0,9,55,10,122,16,36,10,115,10,536,16,30,10,112,1,180,1,84,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,10:00,72.8,140.5,419,1415,291,0,9,793,0,21,56,0,9,233,10,409,16,112,10,262,10,738,16,44,10,189,2,382,2,76,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,11:00,66.4,153.7,565,1415,412,0,9,872,0,21,63,0,9,376,10,714,16,91,10,384,10,826,16,54,10,362,2,628,2,111,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,12:00,62.7,168.4,650,1415,485,0,9,908,0,21,67,0,9,435,10,741,16,95,10,457,10,864,16,60,10,430,2,749,2,86,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,13:00,61.9,183.9,667,1415,499,0,9,913,0,21,68,0,9,461,11,757,16,104,11,471,10,871,16,61,10,449,2,776,2,83,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,14:00,64.2,199.2,616,1415,455,0,9,894,0,21,66,0,9,405,10,681,16,109,10,427,10,849,16,57,10,375,2,612,2,109,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,15:00,69.3,213.2,499,1415,356,0,9,840,0,21,59,0,9,302,10,692,16,58,10,328,10,791,16,49,10,292,2,565,2,93,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,16:00,76.7,225.4,326,1415,213,0,9,715,0,21,48,0,9,184,10,638,16,37,10,189,10,660,16,38,10,176,2,506,2,59,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,17:00,85.5,236.0,110,1403,54,0,9,401,0,21,21,0,9,42,10,257,16,22,10,46,10,340,16,19,10,40,1,118,1,30,6,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.272,1,0.17,0
1998-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,1,0.059,3,0.050,3,0.271,1,0.17,0
1998-01-05,8:00,87.8,121.4,27,696,8,1,9,124,1,21,3,1,9,8,10,92,16,5,10,8,10,96,16,5,10,11,1,54,1,0,1,1.7,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,9:00,81.0,129.0,222,1415,127,0,9,523,0,21,45,0,9,113,10,509,16,33,10,113,10,509,16,33,10,122,1,470,1,49,6,1.7,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,10:00,72.7,140.4,420,1415,291,0,9,793,0,21,55,0,9,260,10,716,16,47,10,260,10,716,16,47,10,258,2,694,2,52,6,1.7,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,11:00,66.4,153.5,567,1415,409,0,9,867,0,21,61,0,9,364,24,697,27,85,24,381,10,807,16,58,10,378,2,789,2,62,6,1.8,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,12:00,62.6,168.2,652,1415,477,0,9,895,0,21,64,0,9,454,10,846,16,64,10,454,10,846,16,64,10,446,2,831,2,63,6,1.8,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,13:00,61.8,183.8,670,1415,496,0,9,908,0,21,66,0,9,441,11,795,16,65,11,469,10,852,16,66,10,458,2,824,2,68,6,1.8,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,14:00,64.1,199.1,619,1415,451,0,9,886,0,21,63,0,9,416,10,813,16,61,10,425,10,830,16,62,10,406,2,782,2,64,6,1.8,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,15:00,69.2,213.1,502,1415,359,0,9,841,0,21,60,0,9,327,10,770,16,53,10,327,10,770,16,53,10,320,2,736,2,59,6,1.9,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,16:00,76.5,225.4,329,1415,218,0,9,663,0,21,63,0,9,169,10,461,16,62,10,189,10,636,16,41,10,124,2,268,2,62,6,1.9,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,17:00,85.4,236.0,114,1415,46,0,9,195,0,21,30,0,9,31,10,96,16,23,10,46,10,315,16,21,10,35,1,28,1,33,6,1.9,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,18:00,90.0,240.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,1,0.059,3,0.058,3,0.271,1,0.17,0
1998-01-05,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,1,0.059,3,0.058,3,0.271,1,0.17,0
