YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1997-01-01,14:00,64.5,199.4,608,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,135,24,0,27,135,24,431,10,891,16,48,10,70,2,0,2,70,6,1.1,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,15:00,69.7,213.3,490,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,106,24,0,27,106,24,330,10,835,16,41,10,48,2,0,2,48,6,1.2,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,16:00,77.1,225.5,316,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,65,24,0,27,65,24,189,10,710,16,31,10,24,2,0,2,24,6,1.2,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,17:00,85.6,235.8,101,1332,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,17,24,0,27,17,24,45,10,389,16,15,10,2,1,0,1,2,6,1.2,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.056,3,0.032,3,0.305,1,0.17,0
1997-01-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,1,0.057,3,0.032,3,0.322,1,0.17,0
1997-01-02,8:00,87.8,121.8,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,2,27,5,24,7,10,55,16,5,10,0,1,0,1,0,1,1.7,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,9:00,81.0,129.4,221,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,91,24,45,27,84,24,105,10,423,16,39,10,21,1,0,1,21,6,1.7,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,10:00,72.8,140.8,418,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,91,24,69,27,70,24,248,10,647,16,57,10,81,2,0,2,81,6,1.7,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,11:00,66.5,153.9,563,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,203,24,34,27,190,24,368,10,747,16,70,10,136,2,2,2,135,6,1.8,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,12:00,62.8,168.6,647,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,240,24,54,27,215,24,439,10,790,16,78,10,440,2,340,2,285,6,1.8,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,13:00,62.1,184.1,663,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,198,24,77,27,161,24,453,10,797,16,79,10,236,2,16,2,228,6,1.9,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,14:00,64.4,199.4,611,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,239,24,55,27,215,24,407,10,771,16,75,10,144,2,0,2,144,6,1.9,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,15:00,69.6,213.3,494,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,156,24,50,27,138,24,309,10,701,16,64,10,101,2,0,2,101,6,2.0,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,16:00,76.9,225.5,320,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,24,21,27,82,24,172,10,549,16,48,10,70,2,14,2,67,6,2.0,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,17:00,85.6,235.8,104,1356,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,24,10,27,21,24,38,10,207,16,22,10,4,1,0,1,4,6,2.0,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,1,0.057,3,0.088,3,0.322,1,0.17,0
1997-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.058,3,0.088,3,0.292,1,0.17,0
1997-01-03,8:00,87.8,121.7,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,0,27,3,24,10,10,159,16,4,10,0,1,0,1,0,1,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,9:00,81.0,129.3,222,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,44,24,0,27,44,24,118,10,597,16,24,10,14,1,0,1,14,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,10:00,72.8,140.7,418,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,90,24,0,27,90,24,264,10,776,16,35,10,32,2,1,2,32,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,11:00,66.5,153.8,564,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,125,24,0,27,125,24,383,10,853,16,43,10,62,2,1,2,62,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,12:00,62.7,168.5,648,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,145,24,0,27,145,24,454,10,887,16,48,10,124,2,0,2,123,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,13:00,62.0,184.0,665,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,149,24,0,27,149,24,469,10,893,16,49,10,81,2,0,2,81,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,14:00,64.3,199.3,613,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,137,24,0,27,137,24,425,10,874,16,46,10,54,2,0,2,54,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,15:00,69.4,213.2,497,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,108,24,0,27,108,24,328,10,822,16,39,10,42,2,0,2,42,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,16:00,76.8,225.4,323,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,67,24,0,27,67,24,191,10,705,16,30,10,58,2,1,2,57,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,17:00,85.5,235.9,107,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,0,27,19,24,47,10,410,16,15,10,16,1,0,1,16,6,2.6,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.058,3,0.029,3,0.292,1,0.17,0
1997-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,1,0.059,3,0.029,3,0.277,1,0.17,0
1997-01-04,8:00,87.8,121.5,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,0,27,4,24,6,10,39,16,5,10,1,1,0,1,0,1,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,9:00,81.0,129.1,222,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,24,40,27,62,24,101,10,375,16,42,10,46,1,8,1,45,6,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,10:00,72.8,140.5,419,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,127,24,24,27,120,24,242,10,604,16,63,10,136,2,12,2,132,6,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,11:00,66.4,153.6,566,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,326,24,217,27,240,24,361,10,708,16,78,10,210,2,13,2,205,6,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,12:00,62.6,168.3,650,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,235,24,118,27,181,24,433,10,754,16,87,10,241,2,14,2,235,6,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,13:00,61.8,183.9,668,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,324,24,181,27,239,24,448,10,762,16,89,10,274,2,102,2,226,6,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,14:00,64.2,199.2,616,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,396,24,646,27,114,24,404,10,736,16,84,10,380,2,638,2,102,6,2.5,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,15:00,69.3,213.2,500,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,272,24,519,27,89,24,307,10,666,16,72,10,302,2,610,2,87,6,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,16:00,76.6,225.4,327,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,146,24,287,27,80,24,172,10,513,16,54,10,204,2,457,2,99,6,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,17:00,85.5,236.0,111,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,29,24,65,27,24,24,39,10,180,16,25,10,44,1,148,1,32,6,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.277,1,0.17,0
1997-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7,1,0.059,3,0.106,3,0.272,1,0.17,0
1997-01-05,8:00,87.8,121.4,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,0,27,4,24,8,10,96,16,5,10,0,1,0,1,0,1,2.7,1,0.059,3,0.057,3,0.272,1,0.17,0
1997-01-05,9:00,81.0,129.0,222,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,37,24,0,27,37,24,112,10,507,16,32,10,8,1,0,1,8,6,2.6,1,0.059,3,0.057,3,0.272,1,0.17,0
1997-01-05,10:00,72.7,140.4,420,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,82,24,0,27,82,24,258,10,712,16,46,10,29,2,0,2,29,6,2.5,1,0.059,3,0.057,3,0.272,1,0.17,0
1997-01-05,11:00,66.4,153.5,567,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,137,24,44,27,119,24,378,10,802,16,57,10,61,2,1,2,60,6,2.5,1,0.059,3,0.057,3,0.272,1,0.17,0
