YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1995-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.057,3,0.029,3,0.332,1,0.17,0
1995-01-02,8:00,87.8,121.9,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,10,45,16,7,10,8,10,99,16,5,10,-9900,99,-9900,99,-9900,99,1.0,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,9:00,81.0,129.5,221,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,84,10,329,16,33,10,113,10,517,16,32,10,-9900,99,-9900,99,-9900,99,0.9,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,10:00,72.8,140.9,417,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,246,10,678,16,46,10,262,10,729,16,47,10,-9900,99,-9900,99,-9900,99,0.9,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,11:00,66.6,154.0,562,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,377,10,806,16,56,10,384,10,822,16,57,10,-9900,99,-9900,99,-9900,99,0.9,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,12:00,62.8,168.7,646,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,426,10,798,16,62,10,457,10,862,16,64,10,-9900,99,-9900,99,-9900,99,0.9,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,13:00,62.1,184.2,662,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,424,10,729,16,83,10,472,10,870,16,65,10,-9900,99,-9900,99,-9900,99,0.8,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,14:00,64.5,199.4,609,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,426,10,848,16,61,10,426,10,848,16,61,10,-9900,99,-9900,99,-9900,99,0.8,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,15:00,69.6,213.3,492,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,325,10,786,16,52,10,325,10,786,16,52,10,-9900,99,-9900,99,-9900,99,0.8,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,16:00,77.0,225.5,318,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,184,10,644,16,39,10,184,10,644,16,39,10,-9900,99,-9900,99,-9900,99,0.8,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,17:00,85.7,235.9,103,1356,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,41,10,299,16,19,10,41,10,299,16,19,10,-9900,99,-9900,99,-9900,99,0.8,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.057,3,0.058,3,0.332,1,0.17,0
1995-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.058,3,0.058,3,0.332,1,0.17,0
1995-01-03,8:00,87.8,121.8,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,10,1,16,5,10,7,10,64,16,5,10,-9900,99,-9900,99,-9900,99,0.4,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,9:00,81.0,129.3,221,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,42,10,0,16,42,10,110,10,458,16,38,10,-9900,99,-9900,99,-9900,99,0.4,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,10:00,72.8,140.7,418,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,94,10,0,16,94,10,259,10,689,16,56,10,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,11:00,66.5,153.8,564,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,10,0,16,138,10,384,10,791,16,69,10,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,12:00,62.8,168.5,648,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,165,10,0,16,165,10,458,10,834,16,76,10,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,13:00,62.0,184.1,664,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,170,10,0,16,170,10,473,10,841,16,78,10,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,14:00,64.4,199.3,612,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,10,0,16,153,10,426,10,815,16,73,10,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,15:00,69.5,213.2,495,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,117,10,0,16,117,10,323,10,745,16,63,10,-9900,99,-9900,99,-9900,99,0.5,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,16:00,76.9,225.4,321,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,67,10,0,16,67,10,181,10,590,16,47,10,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,17:00,85.6,235.9,106,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,20,10,0,16,20,10,40,10,234,16,22,10,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.058,3,0.083,3,0.332,1,0.17,0
1995-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.059,3,0.083,3,0.332,1,0.17,0
1995-01-04,8:00,87.8,121.6,27,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,8,10,79,16,5,10,8,10,79,16,5,10,-9900,99,-9900,99,-9900,99,0.8,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,9:00,81.0,129.2,222,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,112,10,488,16,35,10,112,10,488,16,35,10,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,10:00,72.8,140.6,419,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,261,10,711,16,51,10,261,10,711,16,51,10,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,11:00,66.5,153.7,565,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,386,10,809,16,63,10,386,10,809,16,63,10,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,12:00,62.7,168.4,649,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,461,10,852,16,70,10,461,10,852,16,70,10,-9900,99,-9900,99,-9900,99,0.7,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,13:00,61.9,184.0,666,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,476,10,860,16,71,10,476,10,860,16,71,10,-9900,99,-9900,99,-9900,99,0.6,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,14:00,64.2,199.2,615,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,425,10,818,16,70,10,431,10,838,16,67,10,-9900,99,-9900,99,-9900,99,0.6,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,15:00,69.4,213.2,498,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,296,10,579,16,93,10,330,10,773,16,58,10,-9900,99,-9900,99,-9900,99,0.6,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,16:00,76.7,225.4,325,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,132,10,230,16,79,10,188,10,628,16,44,10,-9900,99,-9900,99,-9900,99,0.6,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,17:00,85.5,236.0,109,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,26,10,21,16,24,10,43,10,281,16,21,10,-9900,99,-9900,99,-9900,99,0.5,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,1,0.059,3,0.070,3,0.332,1,0.17,0
1995-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,1,0.059,3,0.070,3,0.332,1,0.17,0
