YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2007-01-02,10:00,72.8,140.9,418,1415,281,0,9,774,0,21,52,0,9,242,24,666,27,45,24,271,10,778,16,41,10,-9900,99,-9900,99,-9900,99,0.6,3,0.057,3,0.044,3,0.309,51,0.17,0
2007-01-02,11:00,66.6,154.0,563,1415,397,0,9,848,0,21,59,0,9,395,24,864,27,51,24,395,10,864,16,51,10,-9900,99,-9900,99,-9900,99,0.6,51,0.057,3,0.044,3,0.309,51,0.17,0
2007-01-02,12:00,62.8,168.7,646,1415,470,0,9,889,0,21,64,0,9,468,24,901,27,56,24,468,10,901,16,56,10,-9900,99,-9900,99,-9900,99,0.6,51,0.057,3,0.044,3,0.310,51,0.17,0
2007-01-02,13:00,62.1,184.2,662,1415,481,0,9,889,0,21,65,0,9,482,24,907,27,58,24,482,10,907,16,58,10,-9900,99,-9900,99,-9900,99,0.6,3,0.057,3,0.044,3,0.311,51,0.17,0
2007-01-02,14:00,64.5,199.4,610,1415,423,0,9,804,0,21,76,0,9,435,24,885,27,54,24,435,10,885,16,54,10,-9900,99,-9900,99,-9900,99,0.6,51,0.057,3,0.044,3,0.311,51,0.17,0
2007-01-02,15:00,69.6,213.3,492,1415,346,0,9,799,0,21,68,0,9,333,24,824,27,46,24,333,10,824,16,46,10,-9900,99,-9900,99,-9900,99,0.7,51,0.057,3,0.044,3,0.312,51,0.17,0
2007-01-02,16:00,77.0,225.5,318,1415,206,0,9,707,0,21,47,0,9,190,24,689,27,35,24,190,10,689,16,35,10,-9900,99,-9900,99,-9900,99,0.7,3,0.057,3,0.044,3,0.312,51,0.17,0
2007-01-02,17:00,85.6,235.9,103,1356,48,0,9,360,0,21,19,0,9,44,24,353,27,17,24,44,10,353,16,17,10,-9900,99,-9900,99,-9900,99,0.7,51,0.057,3,0.044,3,0.313,51,0.17,0
2007-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.057,3,0.044,3,0.313,51,0.17,0
2007-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.057,3,0.044,3,0.314,51,0.17,0
2007-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.057,3,0.044,3,0.314,51,0.17,0
2007-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.057,3,0.044,3,0.315,51,0.17,0
2007-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.057,3,0.044,3,0.315,51,0.17,0
2007-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.057,3,0.044,3,0.316,51,0.17,0
2007-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.057,3,0.044,3,0.316,51,0.17,0
2007-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,3,0.044,3,0.317,2,0.17,0
2007-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,3,0.044,3,0.317,51,0.17,0
2007-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,3,0.044,3,0.317,51,0.17,0
2007-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,3,0.044,3,0.316,51,0.17,0
2007-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.058,3,0.044,3,0.316,51,0.17,0
2007-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,3,0.044,3,0.316,51,0.17,0
2007-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,3,0.044,3,0.316,51,0.17,0
2007-01-03,8:00,87.8,121.8,27,696,8,1,9,124,1,21,3,1,9,6,24,6,27,6,24,6,10,23,16,5,10,-9900,99,-9900,99,-9900,99,0.7,51,0.058,3,0.138,3,0.316,51,0.17,0
2007-01-03,9:00,81.0,129.3,222,1415,126,0,9,521,0,21,44,0,9,88,24,100,27,72,24,98,10,321,16,47,10,-9900,99,-9900,99,-9900,99,0.7,51,0.058,3,0.138,3,0.315,51,0.17,0
2007-01-03,10:00,72.8,140.7,418,1415,290,0,9,792,0,21,55,0,9,225,24,497,27,78,24,240,10,565,16,73,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,3,0.138,3,0.315,51,0.17,0
2007-01-03,11:00,66.5,153.8,564,1415,390,0,9,805,0,21,69,0,9,343,24,619,27,96,24,363,10,682,16,91,10,-9900,99,-9900,99,-9900,99,0.7,51,0.058,3,0.138,3,0.315,51,0.17,0
2007-01-03,12:00,62.8,168.5,648,1415,471,0,9,889,0,21,64,0,9,423,24,628,27,136,24,437,10,734,16,101,10,-9900,99,-9900,99,-9900,99,0.7,51,0.058,3,0.138,3,0.315,51,0.17,0
2007-01-03,13:00,62.0,184.1,664,1415,482,0,9,888,0,21,65,0,9,425,24,665,27,113,24,453,10,744,16,103,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,3,0.138,3,0.315,51,0.17,0
2007-01-03,14:00,64.4,199.3,612,1415,433,0,9,853,0,21,64,0,9,380,24,641,27,103,24,406,10,715,16,97,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,3,0.138,3,0.314,51,0.17,0
2007-01-03,15:00,69.5,213.2,495,1415,338,0,9,805,0,21,56,0,9,282,24,551,27,89,24,305,10,635,16,83,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,3,0.138,3,0.314,51,0.17,0
2007-01-03,16:00,76.9,225.4,322,1415,203,0,9,691,0,21,46,0,9,155,24,412,27,61,24,166,10,464,16,61,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,3,0.138,3,0.314,51,0.17,0
2007-01-03,17:00,85.6,235.9,106,1380,51,0,9,382,0,21,20,0,9,31,24,63,27,26,24,35,10,126,16,25,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,3,0.138,3,0.314,51,0.17,0
2007-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.058,3,0.138,3,0.313,51,0.17,0
2007-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,3,0.138,3,0.313,51,0.17,0
2007-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,3,0.138,3,0.313,51,0.17,0
2007-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,3,0.138,3,0.313,51,0.17,0
2007-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,3,0.138,3,0.313,51,0.17,0
2007-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,3,0.138,3,0.312,51,0.17,0
2007-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,3,0.138,3,0.312,51,0.17,0
2007-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.059,3,0.138,3,0.312,2,0.17,0
2007-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,3,0.138,3,0.311,51,0.17,0
2007-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.059,3,0.138,3,0.310,51,0.17,0
2007-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.059,3,0.138,3,0.309,51,0.17,0
2007-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.059,3,0.138,3,0.308,51,0.17,0
2007-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.059,3,0.138,3,0.307,51,0.17,0
2007-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.059,3,0.138,3,0.306,51,0.17,0
2007-01-04,8:00,87.8,121.6,27,696,7,1,9,107,1,21,3,1,9,7,24,70,27,4,24,10,10,174,16,4,10,-9900,99,-9900,99,-9900,99,0.9,51,0.059,3,0.027,3,0.305,51,0.17,0
2007-01-04,9:00,81.0,129.2,222,1415,118,0,9,451,0,21,47,0,9,112,24,551,27,26,24,122,10,629,16,24,10,-9900,99,-9900,99,-9900,99,1.0,51,0.059,3,0.027,3,0.304,51,0.17,0
2007-01-04,10:00,72.8,140.6,419,1415,285,0,9,764,0,21,58,0,9,255,24,721,27,42,24,274,10,810,16,34,10,-9900,99,-9900,99,-9900,99,1.0,3,0.059,3,0.027,3,0.303,51,0.17,0
2007-01-04,11:00,66.5,153.7,565,1415,395,0,9,840,0,21,59,0,9,330,24,715,27,45,24,395,10,884,16,42,10,-9900,99,-9900,99,-9900,99,1.1,51,0.059,3,0.027,3,0.302,51,0.17,0
2007-01-04,12:00,62.7,168.4,650,1415,466,0,9,873,0,21,65,0,9,433,24,810,27,61,24,466,10,913,16,47,10,-9900,99,-9900,99,-9900,99,1.3,51,0.059,3,0.027,3,0.301,51,0.17,0
2007-01-04,13:00,61.9,184.0,667,1415,473,0,9,724,0,21,132,0,9,353,24,532,27,103,24,480,10,916,16,48,10,-9900,99,-9900,99,-9900,99,1.4,3,0.059,3,0.027,3,0.300,51,0.17,0
2007-01-04,14:00,64.2,199.2,615,1415,354,0,9,425,0,21,169,0,9,373,24,601,27,112,24,434,10,894,16,45,10,-9900,99,-9900,99,-9900,99,1.6,51,0.059,3,0.027,3,0.298,51,0.17,0
2007-01-04,15:00,69.4,213.2,498,1415,324,0,9,612,0,21,108,0,9,238,24,247,27,151,24,334,10,840,16,39,10,-9900,99,-9900,99,-9900,99,1.7,51,0.059,3,0.027,3,0.297,51,0.17,0
2007-01-04,16:00,76.7,225.4,325,1415,199,0,9,651,0,21,49,0,9,182,24,622,27,39,24,195,10,721,16,29,10,-9900,99,-9900,99,-9900,99,1.9,3,0.059,3,0.027,3,0.296,51,0.17,0
2007-01-04,17:00,85.5,236.0,109,1403,49,0,9,319,0,21,23,0,9,43,24,288,27,21,24,49,10,432,16,15,10,-9900,99,-9900,99,-9900,99,2.0,51,0.059,3,0.027,3,0.295,51,0.17,0
2007-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.059,3,0.027,3,0.294,51,0.17,0
2007-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.059,3,0.027,3,0.293,51,0.17,0
2007-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.059,3,0.027,3,0.292,51,0.17,0
2007-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.059,3,0.027,3,0.291,51,0.17,0
2007-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.059,3,0.027,3,0.290,51,0.17,0
2007-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.059,3,0.027,3,0.289,51,0.17,0
2007-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.059,3,0.027,3,0.288,51,0.17,0
2007-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.059,3,0.027,3,0.287,2,0.17,0
2007-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.059,3,0.027,3,0.287,51,0.17,0
2007-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.059,3,0.027,3,0.286,51,0.17,0
2007-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.059,3,0.027,3,0.286,51,0.17,0
2007-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.059,3,0.027,3,0.286,51,0.17,0
2007-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,51,0.059,3,0.027,3,0.285,51,0.17,0
2007-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.7,3,0.059,3,0.027,3,0.285,51,0.17,0
2007-01-05,8:00,87.8,121.5,27,696,3,1,9,0,1,21,3,1,9,2,25,0,28,2,25,8,10,92,16,5,10,-9900,99,-9900,99,-9900,99,3.6,51,0.059,3,0.058,3,0.284,51,0.17,0
2007-01-05,9:00,81.0,129.0,222,1415,50,0,9,0,0,21,50,0,9,26,25,0,28,26,25,110,10,493,16,32,10,-9900,99,-9900,99,-9900,99,3.6,51,0.059,3,0.058,3,0.284,51,0.17,0
2007-01-05,10:00,72.7,140.4,420,1415,58,0,9,0,0,21,58,0,9,57,25,0,28,57,25,253,10,696,16,47,10,-9900,99,-9900,99,-9900,99,3.6,3,0.059,3,0.058,3,0.284,51,0.17,0
2007-01-05,11:00,66.4,153.5,566,1415,110,0,9,0,0,21,110,0,9,82,25,0,28,82,25,372,10,785,16,58,10,-9900,99,-9900,99,-9900,99,3.5,51,0.059,3,0.058,3,0.283,51,0.17,0
2007-01-05,12:00,62.6,168.3,652,1415,88,0,9,0,0,21,88,0,9,97,25,0,28,97,25,443,10,823,16,64,10,-9900,99,-9900,99,-9900,99,3.5,51,0.059,3,0.058,3,0.283,51,0.17,0
2007-01-05,13:00,61.8,183.9,669,1415,127,0,9,0,0,21,127,0,9,100,24,0,27,100,24,458,10,831,16,65,10,-9900,99,-9900,99,-9900,99,3.5,3,0.059,3,0.058,3,0.283,51,0.17,0
2007-01-05,14:00,64.1,199.2,618,1415,109,0,9,0,0,21,109,0,9,91,25,0,28,91,25,415,10,810,16,61,10,-9900,99,-9900,99,-9900,99,3.5,51,0.059,3,0.058,3,0.282,51,0.17,0
2007-01-05,15:00,69.2,213.1,502,1415,82,0,9,0,0,21,82,0,9,71,24,0,27,71,24,319,10,751,16,53,10,-9900,99,-9900,99,-9900,99,3.5,51,0.059,3,0.058,3,0.282,51,0.17,0
2007-01-05,16:00,76.6,225.4,329,1415,36,0,9,0,0,21,36,0,9,50,24,0,27,50,24,184,10,620,16,40,10,-9900,99,-9900,99,-9900,99,3.5,3,0.059,3,0.058,3,0.281,51,0.17,0
2007-01-05,17:00,85.4,236.0,113,1415,30,0,9,51,0,21,26,0,9,13,24,0,27,13,24,45,10,306,16,21,10,-9900,99,-9900,99,-9900,99,3.5,51,0.059,3,0.058,3,0.281,51,0.17,0
