YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.057,3,0.042,3,0.266,1,0.17,0
2000-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.057,3,0.042,3,0.266,1,0.17,0
2000-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.057,3,0.042,3,0.266,1,0.17,0
2000-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.057,3,0.042,3,0.266,1,0.17,0
2000-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.057,3,0.042,3,0.266,1,0.17,0
2000-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.057,3,0.042,3,0.266,1,0.17,0
2000-01-02,8:00,87.8,121.9,27,696,5,1,9,37,1,21,4,1,9,7,10,63,16,5,10,8,10,78,16,5,10,10,1,14,1,9,1,2.1,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,9:00,81.0,129.5,221,1415,91,0,9,156,0,21,66,0,9,109,10,470,16,35,10,109,10,470,16,35,10,98,1,225,1,65,1,2.2,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,10:00,72.8,140.9,417,1415,262,0,9,569,0,21,94,0,9,252,10,681,16,51,10,252,10,681,16,51,10,230,18,519,19,94,19,2.3,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,11:00,66.6,154.0,562,1415,392,0,9,810,0,21,70,0,9,370,10,774,16,63,10,370,10,774,16,63,10,352,3,696,3,90,3,2.3,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,12:00,62.9,168.7,646,1415,441,0,9,780,0,21,85,0,9,441,10,814,16,70,10,441,10,814,16,70,10,434,3,789,3,86,3,2.4,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,13:00,62.1,184.2,661,1415,449,0,9,765,0,21,91,0,9,454,10,820,16,71,10,454,10,820,16,71,10,446,3,806,3,80,3,2.5,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,14:00,64.5,199.4,609,1415,427,0,9,813,0,21,77,0,9,403,10,783,16,66,10,410,10,797,16,67,10,406,3,795,3,74,3,2.4,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,15:00,69.7,213.3,491,1415,330,0,9,782,0,21,58,0,9,303,10,709,16,57,10,312,10,734,16,57,10,298,3,657,3,79,3,2.3,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,16:00,77.0,225.5,317,1415,187,0,9,584,0,21,56,0,9,170,10,567,16,43,10,176,10,591,16,43,10,160,3,442,3,64,3,2.2,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,17:00,85.7,235.9,102,1356,39,0,9,209,0,21,22,0,9,36,10,213,16,20,10,39,10,252,16,20,10,40,1,143,1,24,1,2.1,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.057,3,0.070,3,0.266,1,0.17,0
2000-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.058,3,0.070,3,0.252,1,0.17,0
2000-01-03,8:00,87.8,121.8,27,696,5,1,9,26,1,21,4,1,9,8,10,28,16,7,10,10,10,143,16,4,10,2,1,0,1,2,1,1.8,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,9:00,81.0,129.4,221,1415,78,0,9,110,0,21,61,0,9,89,10,263,16,48,10,118,10,581,16,27,10,52,1,1,1,50,1,1.8,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,10:00,72.8,140.8,418,1415,135,0,9,52,0,21,120,0,9,223,10,512,16,72,10,265,10,768,16,38,10,139,3,22,3,133,3,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,11:00,66.5,153.9,563,1415,310,0,9,383,0,21,157,0,9,362,10,662,16,98,10,385,10,849,16,47,10,232,3,99,3,195,3,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,12:00,62.8,168.6,647,1415,353,0,9,396,0,21,172,0,9,353,10,588,16,85,10,456,10,883,16,52,10,259,3,112,3,210,3,2.0,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,13:00,62.0,184.1,664,1415,348,0,9,338,0,21,189,0,9,414,10,619,16,124,10,470,10,888,16,53,10,328,3,157,3,257,3,2.0,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,14:00,64.4,199.3,611,1415,297,0,9,183,0,21,218,0,9,372,10,577,16,123,10,425,10,868,16,50,10,321,3,159,3,256,3,2.0,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,15:00,69.5,213.2,494,1415,269,0,9,384,0,21,135,0,9,261,10,508,16,84,10,327,10,813,16,43,10,260,3,170,3,202,3,2.0,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,16:00,76.9,225.4,321,1415,141,0,9,202,0,21,95,0,9,168,10,421,16,73,10,189,10,690,16,33,10,114,3,31,3,106,3,2.0,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,17:00,85.6,235.9,105,1380,10,0,9,0,0,21,10,0,9,40,10,172,16,27,10,46,10,380,16,17,10,28,1,11,1,26,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.058,3,0.037,3,0.252,1,0.17,0
2000-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.059,3,0.037,3,0.252,1,0.17,0
2000-01-04,8:00,87.8,121.6,27,696,2,1,9,0,1,21,2,1,9,4,10,0,16,4,10,8,10,94,16,5,10,1,1,0,1,0,1,1.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,9:00,81.0,129.2,222,1415,40,0,9,0,0,21,40,0,9,90,10,32,16,85,10,112,10,507,16,33,10,45,1,4,1,42,1,1.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,10:00,72.8,140.6,419,1415,103,0,9,0,0,21,103,0,9,81,10,0,16,81,10,259,10,715,16,47,10,66,3,2,3,62,3,1.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,11:00,66.5,153.7,565,1415,120,0,9,0,0,21,120,0,9,116,10,0,16,116,10,379,10,805,16,58,10,90,3,1,3,86,3,1.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,12:00,62.7,168.4,649,1415,139,0,9,0,0,21,139,0,9,137,24,0,27,137,24,452,10,844,16,64,10,88,3,1,3,86,3,1.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,13:00,61.9,184.0,666,1415,81,0,9,0,0,21,81,0,9,141,24,0,27,141,24,466,10,851,16,66,10,118,3,1,3,114,3,1.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,14:00,64.3,199.2,614,1415,73,0,9,0,0,21,73,0,9,129,10,0,16,129,10,423,10,831,16,62,10,53,3,0,3,47,3,1.8,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,15:00,69.4,213.2,498,1415,58,0,9,0,0,21,58,0,9,100,24,0,27,100,24,325,10,772,16,53,10,12,7,0,1,8,7,1.7,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,16:00,76.8,225.4,324,1415,35,0,9,0,0,21,35,0,9,59,10,0,16,59,10,186,10,638,16,40,10,5,7,0,1,1,7,1.6,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,17:00,85.5,235.9,108,1380,11,0,9,0,0,21,11,0,9,15,10,0,16,15,10,44,10,306,16,20,10,2,1,0,1,0,1,1.5,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.059,3,0.059,3,0.252,1,0.17,0
2000-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.059,3,0.321,1,0.17,0
2000-01-05,8:00,87.8,121.5,27,696,5,1,9,50,1,21,3,1,9,10,10,111,16,5,10,10,10,139,16,4,10,8,1,112,1,3,1,0.6,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,9:00,81.0,129.1,222,1415,91,0,9,212,0,21,58,0,9,105,10,375,16,46,10,120,10,593,16,27,10,116,1,608,1,28,1,0.6,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,10:00,72.7,140.5,419,1415,169,0,9,141,0,21,127,0,9,250,10,496,16,103,10,275,10,793,16,40,10,300,14,690,15,112,15,0.5,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,11:00,66.4,153.6,566,1415,209,0,9,86,0,21,175,0,9,280,10,322,16,152,10,401,10,879,16,49,10,297,3,372,3,152,3,0.5,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,12:00,62.6,168.3,651,1415,427,0,9,558,0,21,170,0,9,314,10,283,16,184,10,476,10,916,16,54,10,468,3,865,3,82,3,0.5,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,13:00,61.8,183.9,668,1415,388,0,9,420,0,21,189,0,9,411,10,647,16,105,10,492,10,923,16,56,10,390,3,464,3,174,3,0.5,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,14:00,64.1,199.2,617,1415,407,0,9,683,0,21,109,0,9,317,10,429,16,130,10,446,10,902,16,52,10,400,3,722,3,95,3,0.5,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,15:00,69.3,213.2,501,1415,329,0,9,742,0,21,66,0,9,245,10,120,16,202,10,343,10,843,16,45,10,316,3,655,3,90,3,0.6,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,16:00,76.6,225.4,328,1415,203,0,9,558,0,21,74,0,9,162,10,503,16,46,10,199,10,714,16,34,10,184,14,554,15,68,15,0.6,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,17:00,85.4,236.0,112,1403,37,0,9,101,0,21,29,0,9,49,10,290,16,26,10,49,10,396,16,18,10,53,1,389,1,18,1,0.6,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.059,3,0.040,3,0.321,1,0.17,0
2000-01-05,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.059,3,0.040,3,0.321,1,0.17,0
